,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Epochs_Interval
0,Single Session,Open Set,erpcore n400,siamese,4,session_1,0.0,0.033333333333333326,0.15000000000000002,0.011167613919633064,2400,1.8
1,Single Session,Open Set,erpcore n400,siamese,8,session_1,0.01666666666666672,0.033333333333333326,0.2833333333333333,0.033333333333334006,2400,1.8
2,Single Session,Open Set,erpcore n400,siamese,12,session_1,0.0,0.0,0.0,0.0001,2400,1.8
3,Single Session,Open Set,erpcore n400,siamese,16,session_1,0.0,0.01666666666666672,0.01666666666666672,0.016666666666666753,2400,1.8
4,Single Session,Open Set,erpcore n400,siamese,20,session_1,0.0,0.01666666666666672,0.033333333333333326,0.01666666666666666,2400,1.8
5,Single Session,Open Set,erpcore n400,siamese,25,session_1,0.0,0.08333333333333337,0.23333333333333328,0.037042576528068596,2400,1.8
6,Single Session,Open Set,erpcore n400,siamese,29,session_1,0.0,0.0,0.19999999999999996,0.009245451834178348,2400,1.8
7,Single Session,Open Set,erpcore n400,siamese,33,session_1,0.0,0.0,0.0,0.0001,2400,1.8
8,Single Session,Open Set,erpcore n400,siamese,37,session_1,0.0,0.0,0.06666666666666665,0.001897343718793689,2400,1.8
9,Single Session,Open Set,erpcore n400,siamese,40,session_1,0.0,0.01666666666666672,0.31666666666666665,0.01666666666666666,2400,1.8
10,Single Session,Open Set,erpcore n400,siamese,3,session_1,0.0,0.0,0.0,0.0001,2400,1.8
11,Single Session,Open Set,erpcore n400,siamese,7,session_1,0.0,0.0,0.0,0.0001,2400,1.8
12,Single Session,Open Set,erpcore n400,siamese,11,session_1,0.0,0.033333333333333326,0.06666666666666665,0.016701461377870562,2400,1.8
13,Single Session,Open Set,erpcore n400,siamese,15,session_1,0.01666666666666672,0.06666666666666665,0.21666666666666667,0.03333333333333331,2400,1.8
14,Single Session,Open Set,erpcore n400,siamese,21,session_1,0.01666666666666672,0.16666666666666663,0.2833333333333333,0.05000000000000002,2400,1.8
15,Single Session,Open Set,erpcore n400,siamese,24,session_1,0.01666666666666672,0.033333333333333326,0.1333333333333333,0.03333333333333331,2400,1.8
16,Single Session,Open Set,erpcore n400,siamese,28,session_1,0.0,0.0,0.050000000000000044,0.001896396845992614,2400,1.8
17,Single Session,Open Set,erpcore n400,siamese,32,session_1,0.01666666666666672,0.033333333333333326,0.08333333333333337,0.016666666666712526,2400,1.8
18,Single Session,Open Set,erpcore n400,siamese,36,session_1,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.016666666666712526,2400,1.8
19,Single Session,Open Set,erpcore n400,siamese,39,session_1,0.0,0.0,0.01666666666666672,0.0018888557510686951,2400,1.8
20,Single Session,Open Set,erpcore n400,siamese,2,session_1,0.0,0.0,0.01666666666666672,0.00377771150213739,2400,1.8
21,Single Session,Open Set,erpcore n400,siamese,6,session_1,0.0,0.0,0.0,0.0001,2400,1.8
22,Single Session,Open Set,erpcore n400,siamese,10,session_1,0.0,0.06666666666666665,0.1166666666666667,0.03333333333333331,2400,1.8
23,Single Session,Open Set,erpcore n400,siamese,14,session_1,0.0,0.0,0.0,0.0001,2400,1.8
24,Single Session,Open Set,erpcore n400,siamese,18,session_1,0.0,0.01666666666666672,0.41666666666666663,0.011134307585247043,2400,1.8
25,Single Session,Open Set,erpcore n400,siamese,23,session_1,0.0,0.0,0.0,0.0001,2400,1.8
26,Single Session,Open Set,erpcore n400,siamese,27,session_1,0.0,0.0,0.0,0.0001,2400,1.8
27,Single Session,Open Set,erpcore n400,siamese,30,session_1,0.0,0.0,0.0,0.0001,2400,1.8
28,Single Session,Open Set,erpcore n400,siamese,31,session_1,0.0,0.0,0.08333333333333337,0.0018979122964738787,2400,1.8
29,Single Session,Open Set,erpcore n400,siamese,35,session_1,0.0,0.0,0.21666666666666667,0.005583806959816532,2400,1.8
30,Single Session,Open Set,erpcore n400,siamese,1,session_1,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.016666666666712526,2400,1.8
31,Single Session,Open Set,erpcore n400,siamese,5,session_1,0.0,0.0,0.01666666666666672,0.0055671537926235215,2400,1.8
32,Single Session,Open Set,erpcore n400,siamese,9,session_1,0.0,0.0,0.0,0.0001,2400,1.8
33,Single Session,Open Set,erpcore n400,siamese,13,session_1,0.0,0.033333333333333326,0.08333333333333337,0.016701461377870562,2400,1.8
34,Single Session,Open Set,erpcore n400,siamese,17,session_1,0.0,0.0,0.0,0.0001,2400,1.8
35,Single Session,Open Set,erpcore n400,siamese,19,session_1,0.0,0.0,0.0,0.0001,2400,1.8
36,Single Session,Open Set,erpcore n400,siamese,22,session_1,0.0,0.0,0.0,0.0001,2400,1.8
37,Single Session,Open Set,erpcore n400,siamese,26,session_1,0.0,0.01666666666666672,0.033333333333333326,0.016666666666666753,2400,1.8
38,Single Session,Open Set,erpcore n400,siamese,34,session_1,0.0,0.0,0.0,0.0001,2400,1.8
39,Single Session,Open Set,erpcore n400,siamese,38,session_1,0.0,0.0,0.0,0.0001,2400,1.8
